t,q0,q1,q2,q3,q4,q5,eig0,eig1,eig2,eig3,eig4,eig5,vcmd0,vcmd1,vcmd2,vcmd3,vcmd4,vcmd5,vreal0,vreal1,vreal2,vreal3,vreal4,vreal5
4.938,0.00967,-0.92481,0.63113,-1.49206,-1.57307,0.00964,0.02126,0.37867,0.45536,1.00773,2.73257,4.48205,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02085,-0.00368,-0.03483,0.00036,-0.00511,-0.00016
4.989,0.00983,-0.92335,0.63167,-1.49382,-1.57312,0.00980,0.02130,0.37917,0.45529,1.00773,2.73419,4.48253,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02083,-0.00367,-0.03490,0.00036,-0.00509,-0.00015
5.039,0.00997,-0.92212,0.63212,-1.49529,-1.57317,0.00994,0.02133,0.37958,0.45523,1.00773,2.73554,4.48293,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02081,-0.00367,-0.03496,0.00036,-0.00508,-0.00015
5.090,0.01010,-0.92090,0.63258,-1.49676,-1.57321,0.01007,0.02136,0.37999,0.45517,1.00773,2.73688,4.48332,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02078,-0.00367,-0.03502,0.00036,-0.00507,-0.00015
5.142,0.01024,-0.91968,0.63303,-1.49824,-1.57325,0.01021,0.02138,0.38040,0.45511,1.00773,2.73823,4.48372,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02076,-0.00366,-0.03508,0.00036,-0.00506,-0.00015
5.193,0.01040,-0.91820,0.63356,-1.50000,-1.57330,0.01037,0.02142,0.38089,0.45505,1.00773,2.73985,4.48420,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02073,-0.00366,-0.03516,0.00036,-0.00505,-0.00015
5.243,0.01053,-0.91697,0.63401,-1.50148,-1.57334,0.01050,0.02145,0.38130,0.45499,1.00773,2.74120,4.48460,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02071,-0.00365,-0.03522,0.00036,-0.00503,-0.00015
5.295,0.01067,-0.91574,0.63446,-1.50295,-1.57338,0.01064,0.02148,0.38170,0.45494,1.00773,2.74255,4.48500,0.00000,0.00000,-0.05000,0.00000,0.00000,0.00000,-0.02069,-0.00365,-0.03528,0.00036,-0.00502,-0.00015
5.345,0.01080,-0.91451,0.63490,-1.50443,-1.57343,0.01077,0.02151,0.38211,0.45488,1.00774,2.74390,4.48540,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00021,-0.00878,-0.01467,0.00088,-0.01207,-0.00037
5.395,0.01098,-0.91317,0.63551,-1.50610,-1.57348,0.01096,0.02155,0.38255,0.45482,1.00774,2.74539,4.48579,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00018,-0.00879,-0.01477,0.00088,-0.01207,-0.00037
5.446,0.01121,-0.91255,0.63629,-1.50718,-1.57355,0.01118,0.02160,0.38281,0.45474,1.00774,2.74617,4.48581,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00017,-0.00880,-0.01483,0.00088,-0.01206,-0.00037
5.497,0.01157,-0.91242,0.63759,-1.50809,-1.57366,0.01154,0.02168,0.38296,0.45462,1.00774,2.74654,4.48544,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00017,-0.00882,-0.01489,0.00089,-0.01206,-0.00037
5.549,0.01198,-0.91262,0.63908,-1.50880,-1.57379,0.01195,0.02178,0.38304,0.45449,1.00774,2.74661,4.48486,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00018,-0.00884,-0.01493,0.00089,-0.01207,-0.00038
5.600,0.01232,-0.91279,0.64033,-1.50940,-1.57389,0.01230,0.02186,0.38310,0.45438,1.00774,2.74666,4.48437,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00020,-0.00886,-0.01497,0.00089,-0.01207,-0.00038
5.651,0.01267,-0.91296,0.64159,-1.51000,-1.57400,0.01264,0.02194,0.38317,0.45427,1.00775,2.74672,4.48388,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00021,-0.00887,-0.01500,0.00090,-0.01207,-0.00038
5.701,0.01308,-0.91316,0.64309,-1.51072,-1.57412,0.01306,0.02204,0.38324,0.45413,1.00775,2.74679,4.48330,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00022,-0.00889,-0.01505,0.00090,-0.01208,-0.00038
5.752,0.01343,-0.91333,0.64435,-1.51132,-1.57422,0.01340,0.02212,0.38331,0.45402,1.00775,2.74684,4.48281,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00024,-0.00891,-0.01509,0.00091,-0.01208,-0.00038
5.803,0.01377,-0.91350,0.64561,-1.51193,-1.57433,0.01375,0.02220,0.38337,0.45391,1.00775,2.74689,4.48232,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00025,-0.00893,-0.01512,0.00091,-0.01208,-0.00038
5.854,0.01412,-0.91367,0.64687,-1.51254,-1.57443,0.01410,0.02229,0.38343,0.45379,1.00776,2.74695,4.48183,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00026,-0.00894,-0.01516,0.00091,-0.01209,-0.00039
5.904,0.01446,-0.91384,0.64813,-1.51315,-1.57454,0.01445,0.02237,0.38349,0.45368,1.00776,2.74700,4.48134,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00027,-0.00896,-0.01520,0.00092,-0.01209,-0.00039
5.954,0.01474,-0.91397,0.64914,-1.51364,-1.57462,0.01473,0.02243,0.38354,0.45359,1.00776,2.74704,4.48094,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00028,-0.00897,-0.01523,0.00092,-0.01209,-0.00039
6.006,0.01516,-0.91417,0.65066,-1.51437,-1.57474,0.01515,0.02253,0.38362,0.45345,1.00776,2.74711,4.48035,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00030,-0.00899,-0.01527,0.00093,-0.01209,-0.00039
6.056,0.01544,-0.91430,0.65167,-1.51487,-1.57483,0.01543,0.02260,0.38366,0.45336,1.00776,2.74715,4.47995,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00031,-0.00901,-0.01530,0.00093,-0.01210,-0.00039
6.106,0.01579,-0.91447,0.65294,-1.51548,-1.57493,0.01578,0.02268,0.38373,0.45325,1.00777,2.74720,4.47945,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00032,-0.00902,-0.01534,0.00093,-0.01210,-0.00039
6.156,0.01614,-0.91464,0.65421,-1.51610,-1.57503,0.01613,0.02277,0.38379,0.45313,1.00777,2.74725,4.47896,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00034,-0.00904,-0.01537,0.00094,-0.01210,-0.00039
6.207,0.01649,-0.91480,0.65549,-1.51672,-1.57514,0.01648,0.02285,0.38385,0.45302,1.00777,2.74730,4.47846,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00035,-0.00906,-0.01541,0.00094,-0.01210,-0.00040
6.258,0.01691,-0.91500,0.65702,-1.51747,-1.57526,0.01691,0.02295,0.38392,0.45288,1.00777,2.74736,4.47786,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00037,-0.00908,-0.01546,0.00094,-0.01211,-0.00040
6.309,0.01712,-0.91510,0.65778,-1.51785,-1.57532,0.01712,0.02300,0.38396,0.45281,1.00778,2.74739,4.47756,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00037,-0.00909,-0.01548,0.00095,-0.01211,-0.00040
6.360,0.01748,-0.91527,0.65906,-1.51847,-1.57543,0.01747,0.02309,0.38402,0.45269,1.00778,2.74744,4.47706,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00039,-0.00911,-0.01552,0.00095,-0.01211,-0.00040
6.410,0.01783,-0.91543,0.66034,-1.51910,-1.57553,0.01783,0.02317,0.38407,0.45258,1.00778,2.74749,4.47655,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00040,-0.00912,-0.01556,0.00096,-0.01212,-0.00040
6.461,0.01811,-0.91556,0.66137,-1.51961,-1.57561,0.01811,0.02324,0.38412,0.45248,1.00778,2.74752,4.47615,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00041,-0.00914,-0.01559,0.00096,-0.01212,-0.00040
6.512,0.01847,-0.91573,0.66265,-1.52024,-1.57572,0.01847,0.02333,0.38418,0.45237,1.00778,2.74757,4.47565,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00042,-0.00915,-0.01562,0.00096,-0.01212,-0.00040
6.562,0.01882,-0.91589,0.66394,-1.52087,-1.57582,0.01883,0.02341,0.38424,0.45225,1.00779,2.74762,4.47514,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00044,-0.00917,-0.01566,0.00097,-0.01212,-0.00041
6.613,0.01918,-0.91606,0.66523,-1.52151,-1.57592,0.01919,0.02350,0.38430,0.45213,1.00779,2.74767,4.47463,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00045,-0.00919,-0.01570,0.00097,-0.01213,-0.00041
6.664,0.01953,-0.91622,0.66652,-1.52215,-1.57603,0.01955,0.02359,0.38436,0.45201,1.00779,2.74771,4.47412,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00047,-0.00920,-0.01574,0.00097,-0.01213,-0.00041
6.715,0.01989,-0.91638,0.66781,-1.52279,-1.57613,0.01991,0.02367,0.38441,0.45189,1.00779,2.74776,4.47362,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00048,-0.00922,-0.01578,0.00098,-0.01213,-0.00041
6.766,0.02025,-0.91655,0.66911,-1.52343,-1.57623,0.02027,0.02376,0.38447,0.45177,1.00780,2.74780,4.47310,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00049,-0.00924,-0.01582,0.00098,-0.01213,-0.00041
6.816,0.02060,-0.91671,0.67040,-1.52408,-1.57634,0.02063,0.02385,0.38453,0.45166,1.00780,2.74785,4.47259,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00051,-0.00926,-0.01585,0.00099,-0.01214,-0.00041
6.866,0.02104,-0.91690,0.67196,-1.52485,-1.57646,0.02106,0.02395,0.38460,0.45151,1.00780,2.74790,4.47198,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00052,-0.00928,-0.01590,0.00099,-0.01214,-0.00042
6.918,0.02132,-0.91703,0.67300,-1.52537,-1.57654,0.02135,0.02402,0.38464,0.45142,1.00780,2.74793,4.47157,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00054,-0.00929,-0.01593,0.00099,-0.01214,-0.00042
6.969,0.02175,-0.91723,0.67456,-1.52615,-1.57667,0.02179,0.02413,0.38471,0.45127,1.00780,2.74798,4.47095,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00055,-0.00931,-0.01598,0.00100,-0.01214,-0.00042
7.019,0.02204,-0.91736,0.67560,-1.52668,-1.57675,0.02208,0.02420,0.38476,0.45118,1.00781,2.74802,4.47054,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00056,-0.00932,-0.01601,0.00100,-0.01215,-0.00042
7.070,0.02248,-0.91755,0.67717,-1.52746,-1.57687,0.02252,0.02430,0.38482,0.45103,1.00781,2.74807,4.46992,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00058,-0.00935,-0.01606,0.00101,-0.01215,-0.00042
7.120,0.02284,-0.91771,0.67848,-1.52812,-1.57698,0.02288,0.02439,0.38488,0.45091,1.00781,2.74811,4.46940,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00060,-0.00936,-0.01610,0.00101,-0.01215,-0.00042
7.171,0.02320,-0.91787,0.67978,-1.52878,-1.57708,0.02325,0.02448,0.38493,0.45079,1.00781,2.74815,4.46888,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00061,-0.00938,-0.01613,0.00102,-0.01215,-0.00043
7.222,0.02356,-0.91803,0.68110,-1.52944,-1.57718,0.02362,0.02457,0.38499,0.45067,1.00782,2.74819,4.46836,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00063,-0.00940,-0.01617,0.00102,-0.01216,-0.00043
7.273,0.02393,-0.91819,0.68241,-1.53011,-1.57728,0.02399,0.02466,0.38504,0.45054,1.00782,2.74822,4.46783,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00064,-0.00941,-0.01621,0.00102,-0.01216,-0.00043
7.324,0.02429,-0.91835,0.68373,-1.53077,-1.57739,0.02436,0.02475,0.38510,0.45042,1.00782,2.74826,4.46731,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00066,-0.00943,-0.01625,0.00103,-0.01216,-0.00043
7.375,0.02466,-0.91851,0.68504,-1.53144,-1.57749,0.02473,0.02484,0.38515,0.45030,1.00782,2.74830,4.46679,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00067,-0.00945,-0.01629,0.00103,-0.01216,-0.00043
7.426,0.02503,-0.91867,0.68636,-1.53211,-1.57759,0.02510,0.02493,0.38520,0.45017,1.00782,2.74834,4.46626,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00068,-0.00947,-0.01633,0.00104,-0.01216,-0.00043
7.477,0.02539,-0.91883,0.68768,-1.53279,-1.57769,0.02547,0.02502,0.38526,0.45005,1.00783,2.74837,4.46574,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00070,-0.00948,-0.01637,0.00104,-0.01217,-0.00044
7.528,0.02576,-0.91899,0.68901,-1.53346,-1.57780,0.02584,0.02511,0.38531,0.44993,1.00783,2.74841,4.46521,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00072,-0.00950,-0.01641,0.00105,-0.01217,-0.00044
7.580,0.02613,-0.91914,0.69033,-1.53414,-1.57790,0.02621,0.02520,0.38536,0.44980,1.00783,2.74845,4.46468,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00073,-0.00952,-0.01645,0.00105,-0.01217,-0.00044
7.629,0.02650,-0.91930,0.69166,-1.53482,-1.57800,0.02659,0.02529,0.38541,0.44968,1.00783,2.74848,4.46415,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00075,-0.00954,-0.01649,0.00105,-0.01217,-0.00044
7.680,0.02687,-0.91946,0.69299,-1.53550,-1.57810,0.02696,0.02538,0.38547,0.44955,1.00783,2.74851,4.46362,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00076,-0.00955,-0.01653,0.00106,-0.01218,-0.00044
7.731,0.02731,-0.91965,0.69459,-1.53632,-1.57823,0.02741,0.02549,0.38553,0.44940,1.00784,2.74855,4.46298,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00078,-0.00958,-0.01658,0.00106,-0.01218,-0.00044
7.782,0.02761,-0.91977,0.69565,-1.53687,-1.57831,0.02771,0.02557,0.38557,0.44930,1.00784,2.74858,4.46255,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00079,-0.00959,-0.01661,0.00107,-0.01218,-0.00045
7.833,0.02798,-0.91993,0.69699,-1.53755,-1.57841,0.02809,0.02566,0.38562,0.44918,1.00784,2.74861,4.46202,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00081,-0.00961,-0.01665,0.00107,-0.01218,-0.00045
7.885,0.02835,-0.92009,0.69833,-1.53824,-1.57851,0.02846,0.02575,0.38567,0.44905,1.00784,2.74864,4.46148,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00082,-0.00962,-0.01669,0.00108,-0.01218,-0.00045
7.935,0.02872,-0.92024,0.69966,-1.53894,-1.57861,0.02884,0.02585,0.38572,0.44892,1.00785,2.74867,4.46095,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00084,-0.00964,-0.01673,0.00108,-0.01219,-0.00045
7.986,0.02917,-0.92043,0.70127,-1.53977,-1.57873,0.02930,0.02596,0.38578,0.44877,1.00785,2.74871,4.46030,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00086,-0.00966,-0.01678,0.00108,-0.01219,-0.00045
8.037,0.02954,-0.92058,0.70261,-1.54046,-1.57884,0.02968,0.02605,0.38583,0.44864,1.00785,2.74874,4.45976,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00087,-0.00968,-0.01682,0.00109,-0.01219,-0.00045
8.088,0.02992,-0.92074,0.70396,-1.54116,-1.57894,0.03006,0.02615,0.38588,0.44852,1.00785,2.74877,4.45922,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00089,-0.00970,-0.01686,0.00109,-0.01219,-0.00046
8.139,0.03022,-0.92086,0.70504,-1.54172,-1.57902,0.03036,0.02622,0.38592,0.44841,1.00785,2.74879,4.45879,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00090,-0.00971,-0.01690,0.00110,-0.01219,-0.00046
8.189,0.03052,-0.92098,0.70611,-1.54229,-1.57910,0.03067,0.02630,0.38596,0.44831,1.00786,2.74881,4.45835,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00092,-0.00973,-0.01693,0.00110,-0.01220,-0.00046
8.239,0.03090,-0.92113,0.70746,-1.54299,-1.57920,0.03105,0.02639,0.38600,0.44818,1.00786,2.74884,4.45781,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00093,-0.00974,-0.01697,0.00110,-0.01220,-0.00046
8.290,0.03127,-0.92129,0.70881,-1.54370,-1.57930,0.03143,0.02648,0.38605,0.44805,1.00786,2.74887,4.45727,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00095,-0.00976,-0.01701,0.00111,-0.01220,-0.00046
8.342,0.03165,-0.92144,0.71017,-1.54441,-1.57941,0.03182,0.02658,0.38610,0.44792,1.00786,2.74889,4.45672,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00096,-0.00978,-0.01705,0.00111,-0.01220,-0.00046
8.392,0.03188,-0.92153,0.71098,-1.54483,-1.57947,0.03205,0.02664,0.38613,0.44785,1.00786,2.74891,4.45639,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00097,-0.00979,-0.01708,0.00112,-0.01220,-0.00046
8.443,0.03226,-0.92168,0.71234,-1.54555,-1.57957,0.03244,0.02673,0.38617,0.44772,1.00787,2.74893,4.45584,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00099,-0.00981,-0.01712,0.00112,-0.01220,-0.00047
8.494,0.03264,-0.92183,0.71370,-1.54626,-1.57967,0.03282,0.02683,0.38622,0.44759,1.00787,2.74896,4.45529,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00101,-0.00983,-0.01716,0.00113,-0.01221,-0.00047
8.544,0.03309,-0.92201,0.71533,-1.54712,-1.57979,0.03329,0.02694,0.38627,0.44743,1.00787,2.74899,4.45463,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00103,-0.00985,-0.01721,0.00113,-0.01221,-0.00047
8.595,0.03347,-0.92216,0.71669,-1.54784,-1.57989,0.03367,0.02704,0.38632,0.44730,1.00787,2.74901,4.45408,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00104,-0.00986,-0.01725,0.00113,-0.01221,-0.00047
8.646,0.03393,-0.92234,0.71833,-1.54871,-1.58001,0.03414,0.02716,0.38637,0.44714,1.00788,2.74904,4.45342,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00107,-0.00989,-0.01730,0.00114,-0.01221,-0.00047
8.697,0.03424,-0.92246,0.71943,-1.54929,-1.58009,0.03445,0.02723,0.38641,0.44704,1.00788,2.74905,4.45298,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00108,-0.00990,-0.01734,0.00114,-0.01221,-0.00047
8.748,0.03462,-0.92261,0.72079,-1.55001,-1.58019,0.03484,0.02733,0.38645,0.44691,1.00788,2.74907,4.45242,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00110,-0.00992,-0.01738,0.00115,-0.01222,-0.00048
8.799,0.03501,-0.92276,0.72216,-1.55074,-1.58029,0.03523,0.02743,0.38650,0.44678,1.00788,2.74909,4.45186,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00111,-0.00994,-0.01742,0.00115,-0.01222,-0.00048
8.850,0.03547,-0.92294,0.72381,-1.55162,-1.58042,0.03570,0.02755,0.38655,0.44662,1.00788,2.74912,4.45120,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00113,-0.00996,-0.01747,0.00116,-0.01222,-0.00048
8.900,0.03578,-0.92306,0.72491,-1.55220,-1.58050,0.03602,0.02762,0.38658,0.44651,1.00789,2.74913,4.45075,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00115,-0.00997,-0.01750,0.00116,-0.01222,-0.00048
8.951,0.03616,-0.92321,0.72629,-1.55294,-1.58060,0.03641,0.02772,0.38662,0.44638,1.00789,2.74915,4.45019,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00117,-0.00999,-0.01755,0.00117,-0.01222,-0.00048
9.002,0.03663,-0.92338,0.72794,-1.55383,-1.58072,0.03689,0.02784,0.38667,0.44622,1.00789,2.74917,4.44952,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00119,-0.01001,-0.01760,0.00117,-0.01222,-0.00048
9.053,0.03709,-0.92356,0.72960,-1.55471,-1.58084,0.03736,0.02796,0.38672,0.44606,1.00789,2.74919,4.44884,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00121,-0.01003,-0.01765,0.00118,-0.01223,-0.00049
9.104,0.03748,-0.92370,0.73098,-1.55546,-1.58094,0.03776,0.02806,0.38677,0.44592,1.00789,2.74920,4.44828,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00123,-0.01005,-0.01769,0.00118,-0.01223,-0.00049
9.155,0.03795,-0.92388,0.73265,-1.55635,-1.58106,0.03823,0.02818,0.38681,0.44576,1.00790,2.74922,4.44760,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00125,-0.01007,-0.01774,0.00119,-0.01223,-0.00049
9.207,0.03834,-0.92402,0.73403,-1.55710,-1.58116,0.03863,0.02828,0.38685,0.44563,1.00790,2.74923,4.44703,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00126,-0.01009,-0.01779,0.00119,-0.01223,-0.00049
9.258,0.03880,-0.92419,0.73570,-1.55800,-1.58128,0.03911,0.02840,0.38690,0.44547,1.00790,2.74925,4.44635,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00129,-0.01011,-0.01784,0.00120,-0.01223,-0.00049
9.309,0.03920,-0.92434,0.73709,-1.55875,-1.58138,0.03951,0.02850,0.38694,0.44533,1.00790,2.74926,4.44578,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00130,-0.01013,-0.01788,0.00120,-0.01223,-0.00050
9.360,0.03959,-0.92448,0.73849,-1.55951,-1.58148,0.03991,0.02860,0.38698,0.44520,1.00791,2.74927,4.44521,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00132,-0.01015,-0.01792,0.00121,-0.01224,-0.00050
9.411,0.03998,-0.92462,0.73988,-1.56027,-1.58158,0.04031,0.02870,0.38702,0.44506,1.00791,2.74928,4.44464,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00134,-0.01017,-0.01797,0.00121,-0.01224,-0.00050
9.462,0.04045,-0.92479,0.74156,-1.56118,-1.58170,0.04079,0.02882,0.38706,0.44490,1.00791,2.74929,4.44395,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00136,-0.01019,-0.01802,0.00122,-0.01224,-0.00050
9.513,0.04085,-0.92494,0.74296,-1.56194,-1.58180,0.04120,0.02892,0.38710,0.44476,1.00791,2.74930,4.44338,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00138,-0.01021,-0.01806,0.00122,-0.01224,-0.00050
9.564,0.04124,-0.92508,0.74436,-1.56271,-1.58190,0.04160,0.02903,0.38713,0.44463,1.00791,2.74931,4.44280,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00140,-0.01022,-0.01811,0.00123,-0.01224,-0.00051
9.614,0.04172,-0.92525,0.74605,-1.56363,-1.58202,0.04209,0.02915,0.38718,0.44446,1.00792,2.74932,4.44211,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00142,-0.01025,-0.01816,0.00123,-0.01224,-0.00051
9.665,0.04219,-0.92541,0.74773,-1.56455,-1.58214,0.04257,0.02927,0.38722,0.44430,1.00792,2.74933,4.44142,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00145,-0.01027,-0.01821,0.00124,-0.01224,-0.00051
9.717,0.04259,-0.92555,0.74914,-1.56533,-1.58224,0.04298,0.02938,0.38725,0.44416,1.00792,2.74933,4.44084,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00146,-0.01029,-0.01826,0.00124,-0.01225,-0.00051
9.767,0.04299,-0.92569,0.75055,-1.56610,-1.58234,0.04339,0.02948,0.38729,0.44402,1.00792,2.74934,4.44026,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00148,-0.01030,-0.01830,0.00125,-0.01225,-0.00051
9.818,0.04347,-0.92586,0.75225,-1.56704,-1.58245,0.04388,0.02960,0.38733,0.44386,1.00793,2.74934,4.43956,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00151,-0.01033,-0.01835,0.00125,-0.01225,-0.00051
9.869,0.04387,-0.92599,0.75366,-1.56782,-1.58255,0.04429,0.02971,0.38736,0.44372,1.00793,2.74935,4.43898,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00153,-0.01034,-0.01840,0.00126,-0.01225,-0.00052
9.919,0.04427,-0.92613,0.75508,-1.56860,-1.58265,0.04470,0.02981,0.38739,0.44358,1.00793,2.74935,4.43839,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00154,-0.01036,-0.01844,0.00126,-0.01225,-0.00052
9.970,0.04475,-0.92629,0.75678,-1.56954,-1.58277,0.04519,0.02994,0.38743,0.44341,1.00793,2.74935,4.43769,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00157,-0.01038,-0.01849,0.00127,-0.01225,-0.00052
10.021,0.04523,-0.92646,0.75849,-1.57049,-1.58289,0.04569,0.03006,0.38747,0.44325,1.00794,2.74935,4.43699,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00159,-0.01041,-0.01855,0.00127,-0.01225,-0.00052
10.072,0.04563,-0.92659,0.75991,-1.57128,-1.58299,0.04610,0.03017,0.38750,0.44311,1.00794,2.74935,4.43640,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00161,-0.01042,-0.01859,0.00128,-0.01225,-0.00052
10.122,0.04612,-0.92675,0.76162,-1.57223,-1.58311,0.04660,0.03029,0.38754,0.44294,1.00794,2.74935,4.43569,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00164,-0.01045,-0.01865,0.00128,-0.01226,-0.00053
10.173,0.04660,-0.92691,0.76333,-1.57319,-1.58323,0.04709,0.03042,0.38757,0.44277,1.00794,2.74934,4.43498,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00166,-0.01047,-0.01870,0.00129,-0.01226,-0.00053
10.224,0.04701,-0.92705,0.76476,-1.57399,-1.58332,0.04751,0.03053,0.38760,0.44263,1.00794,2.74934,4.43439,0.05000,0.00000,-0.05000,0.00000,0.00000,0.00000,0.00168,-0.01049,-0.01875,0.00129,-0.01226,-0.00053
